"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","income","political","politicalOther","covidEmployment","feedback"
"YmtT41I3imd4PLKrtdiI53Y3KTQiwqPt_mOiZmYx3nU-BRM5_hPEwZjI92cgy9-I","2021-09-01 17:18:06","2021-09-01 17:19:52","2021-09-01 17:19:52","","7217","hev","hev","7500","3","Hybrid, Plug-In Hybrid, Electric","","driveway, SFH","","2","definitelyYes","definitelyYes","1992","male","","black, hispanic","","college_some","employed_over40","detached","","own","","1","inc_50to75","moderate","","no","Nothing"
"sU4JOL1L1ogIIgo9hNcFlAY2DwxKorHbDjDsKG4hsRr-9P1jQljtrYMQA4maoil2","2021-09-01 17:52:53","2021-09-01 17:55:43","2021-09-01 17:55:43","","5797","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","maybe","1950","male","","white","","degree_ms","retired","detached","","own","","1","inc_50to75","moderate","","no","The survey was very interesting and informative."
"IT4KaZUapyXMkRb4Uy7F9xQ6550v8Jkd4JxqyzJuP2gfGI50gdykS2m5mkl1DWHw","2021-09-01 18:08:27","2021-09-01 18:11:49","2021-09-01 18:11:49","","3150","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","3","probablyYes","probablyNot","1947","female","","white","","degree_bs","retired","detached","","own","","2","inc_75to100","conservative","","no","none"
"DuSB2JlKEdDlGMW3-BPvOBGH2MhQ1id-LB4b6Gk8lT8q9Y2eEtfYrfMyDJY5c-c4","2021-09-01 18:30:48","2021-09-01 18:32:22","2021-09-01 18:32:22","","5227","hev, phev","phev, bev","7500","1","Gasoline","","SFH","","3","maybe","maybe","1956","male","","white","","college_some","employed_over40","detached","","own","","1","inc_50to75","very_conservative","","no",""
"gfh8N-4XTo3QKAy7ORVhzGufANzaWZAfRGNuuhvfcQTHPW4hxwQjnndL5uRFiAnY","2021-09-01 18:37:38","2021-09-01 18:43:17","2021-09-01 18:43:17","","9565","hev","phev","not_sure","3","Gasoline","","driveway","","2","probablyYes","probablyYes","1946","female","","black","","degree_bs","employed_under40","detached","","own","","2","inc_50to75","liberal","","no","none"
"SSKz00fhSRAPvbA8Tm1Q2Slgn4KTGoEiOH43zHp5wNniTOYxN-m2xlDgF9OvkBYf","2021-09-01 18:58:04","2021-09-01 18:59:43","2021-09-01 18:59:43","","5463","hev, phev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","3","definitelyNot","definitelyYes","1974","male","","white","","degree_bs","employed_over40","detached","","own","","5 or more","inc_over400","moderate","","no",""
"8sQeR3J10YkAhi8PB8-o6dXnY_iP_f74m5hKPsv3uFAKMZlr667Sf-ehMhlqd13K","2021-09-01 18:59:38","2021-09-01 19:01:36","2021-09-01 19:01:36","","7392","hev","bev","10000","5","Gasoline, Hybrid","","driveway","","1","probablyYes","definitelyYes","1996","female","","black","","hs","employed_over40","detached","","own","","2","inc_250to300","very_liberal","","yes","No"
"DvdSSSxdTGDf100Y56jyATOED3hQczgfp3Iand4KZPhZmZO_rReYLKKn2oVOxxS8","2021-09-01 19:00:03","2021-09-01 19:02:18","2021-09-01 19:02:18","","8628","hev, phev","hev, phev","not_sure","1","Gasoline","","SFH","","3","probablyNot","probablyYes","1951","male","","","","college_some","retired","detached","","own","","1","inc_25to35","conservative","","no",""
"7MEOUQo4I2GuW02iYO7ADcQiD4QsBuuE9ySusZtoKc1zlgidYrkcepFgfJSjq78x","2021-09-01 19:01:28","2021-09-01 19:03:13","2021-09-01 19:03:13","","8762","hev, phev","phev, bev","7500","2","Gasoline, Hybrid","","SFH","","1","definitelyYes","definitelyYes","1963","male","","white","","degree_ms","employed_over40","detached","","own","","3","inc_200to250","moderate","","no","None, thank you"
"0Tgij1whh3GzV__RjGQoMWr8D-gNoNyEjFnT7EkTM3rKxw1c__1LEqJ99Csvmr1I","2021-09-01 19:01:43","2021-09-01 19:02:56","2021-09-01 19:02:56","","9706","phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","maybe","1960","female","","asian","","degree_bs","not_employed_not_looking","detached","","own","","3","inc_100to150","moderate","","no",""
"UyrGeNgT1zSUm0e8-igLKX6dRup9hF3y5DLxyeKqIIHSbRyQ8teQrAZBhGtJZCBR","2021-09-01 19:02:03","2021-09-01 19:04:03","2021-09-01 19:04:03","","8038","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","probablyNot","1950","male","","white","","degree_bs","retired","detached","","own","","2","inc_75to100","conservative","","no",""
"80qtGZBWUkzs3xqe0rjBhm4e527-tjsF3gI2yAVyGf6oLm0wDQ6BvVJVZvUZDJ1u","2021-09-01 19:07:50","2021-09-01 19:11:05","2021-09-01 19:11:05","","7321","hev","","5000","2","Gasoline","","SFH","","2","probablyYes","probablyNot","1956","female","","white","","hs","employed_over40","detached","","own","","2","inc_150to200","very_conservative","","yes","No further thoughts, thank you."
"yj9b_Wt0UO7O7Cye7VO7ImHj3EtjuVALhbngf9bV5WblDCPLbfylFENPn5IKr0DS","2021-09-01 19:08:20","2021-09-01 19:10:45","2021-09-01 19:10:45","","5182","hev, phev","hev, phev","7500","2","Gasoline","","SFH","","2","definitelyYes","definitelyYes","1962","male","","white","","degree_bs","employed_over40","detached","","own","","3","inc_100to150","conservative","","no","I enjoyed your survey."
"bq9yRd5-WhqS4SRioEbxlZXGW_da5xfJnh2RxY-kExm5w35LPyJutaknMbcxf7KQ","2021-09-01 19:10:33","2021-09-01 19:12:36","2021-09-01 19:12:36","","3175","phev","hev","7500","1","Hybrid","","SFH","","2","probablyNot","definitelyNot","1979","male","","white","","degree_bs","employed_over40","mobile","","own","","3","inc_150to200","very_liberal","","yes","easy for me"
"2ewPlfvTcLjWUm5PbqpJKD2oK88IerJkCb0ThDs-tA7_NjbQ1GcqTJQvuvAClE7n","2021-09-01 19:16:09","2021-09-01 19:18:14","2021-09-01 19:18:14","","5214","hev","phev, bev","not_sure","1","Gasoline","","SFH","","3","definitelyNot","definitelyNot","1947","male","","white","","degree_associate","retired","detached","","own","","2","inc_35to50","moderate","","no",""
"NB0nq3uUGAuc248lOrLGCJQoXJrKC47Bq7mwa3Doty0AzQp6tI6KRxfavRu_cNzk","2021-09-01 19:23:49","2021-09-01 19:29:14","2021-09-01 19:29:14","","8427","hev","hev","5000","1","Electric","","SFH","","3","probablyNot","definitelyNot","1979","male","","white","","degree_phd","employed_over40","apartment","","own","","4","inc_100to150","liberal","","yes","good survey"
"_Wu2dgQ9T-N8fMetJqOQIzzGZI8lNmmUKs2bAFDCirdfrKHG2PS2VjnqD6ZjuSki","2021-09-01 19:27:37","2021-09-01 19:30:43","2021-09-01 19:30:43","","2416","hev","phev","5000","2","Gasoline","","street, driveway, SFH","","1","definitelyNot","maybe","1966","male","","white","","degree_bs","employed_over40","detached","","own","","2","inc_150to200","conservative","","no","Interesting. Makes you think. Cheers"
"5GJyQT8yWK50KqeoP_vY-1A9EF7jwFs5s7qGzl49ualo70B7xQaYxUC3whFq9xzL","2021-09-01 19:32:31","2021-09-01 19:34:29","2021-09-01 19:34:29","","6037","hev","phev, bev","7500","3","Gasoline","","driveway, SFH","","2","probablyYes","definitelyYes","1955","male","","white","","hs","employed_under40","detached","","own","","3","inc_150to200","conservative","","no",""
"DeiLavb488s34M856kMmxw8Q7ca6TkdR5aZetBzSubPJJJcg4fwRsSRiQ5pbwVO8","2021-09-01 19:34:24","2021-09-01 19:36:55","2021-09-01 19:36:55","","6035","","","2500","1","","","","","2","definitelyNot","definitelyNot","1962","female","","black","","degree_associate","employed_under40","detached","","own","","2","inc_100to150","liberal","","no","Great survey "
"6hSh_v5GB1W0cbkpCGcDjhVZuwHakuCz-bdo4chLFyGaJwB5wwhOrfYLsnNBTtmV","2021-09-01 19:35:29","2021-09-01 19:36:20","2021-09-01 19:36:20","","6679","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","3","probablyYes","probablyYes","1973","male","","white","","degree_ms","employed_over40","detached","","own","","2","inc_50to75","moderate","","no",""
"wyKyRRklQyC6HQ07lZVrfgEBSqz8RTEGR2mi5TVfBROEpnanng6wB7DrFCbmhqqG","2021-09-01 19:40:30","2021-09-01 19:42:14","2021-09-01 19:42:14","","3296","hev","phev","not_sure","2","Gasoline","","SFH","","3","definitelyNot","definitelyNot","1947","male","","white","","degree_bs","retired","detached","","own","","2","inc_100to150","moderate","","no",""
"bSEuXZU5N8aDLgN7MlTHDA9W8xWY80F4X4rIadhL2hcYRECrGH-QPcxUvc1Paafm","2021-09-01 19:41:45","2021-09-01 19:44:11","2021-09-01 19:44:11","","6099","hev","phev, bev","not_sure","1","Gasoline","","shared_garage","","2","definitelyNot","definitelyNot","1936","female","","white","","degree_bs","retired","apartment","","rent","","1","inc_100to150","moderate","","no","Youo can't have a plug in vehicle when you kive in an apartment......"
"a0ZQ49vEubgOSikFq2b-mryx4ja_vRtnoWH8jkDy4FTAKT8JHWUgFmjO6lh9Ploy","2021-09-01 19:43:49","2021-09-01 19:46:08","2021-09-01 19:46:08","","3744","hev","phev","not_sure","3","Gasoline","","street, SFH","","2","definitelyNot","definitelyNot","1953","female","","white","","degree_associate","retired","detached","","own","","4","inc_150to200","conservative","","no",""
"K0e1LfN5sjnuaIzOQAT6w4L6sWLngRKgSgucXTkwi-DeQCWzSTUJZsFctMprj_3P","2021-09-01 19:52:29","2021-09-01 19:54:06","2021-09-01 19:54:06","","7704","","","not_sure","2","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1957","female","","white","","degree_bs","employed_under40","detached","","own","","2","inc_100to150","conservative","","no",""
"7DdpC1pvMR6_nZRTYxtmsGqsuLLo3Sn7H7n8F7WbBmxjz0CG-rXhdU_M62gNPc2H","2021-09-01 19:56:08","2021-09-01 19:57:48","2021-09-01 19:57:48","","1473","hev, phev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","1","definitelyYes","probablyYes","1941","male","","white","","degree_ms","retired","detached","","own","","2","inc_150to200","conservative","","no",""
"0OrJ7qpw_pg0TcYULt0rtcWZ5An6NyzkyDjwWAoJe6BAJR5AZg9lmOl0PNJpmDBd","2021-09-01 19:56:20","2021-09-01 19:59:06","2021-09-01 19:59:06","","5459","hev, phev","phev","7500","2","Hybrid","","SFH","","1","definitelyYes","definitelyYes","1979","male","","white","","degree_bs","employed_over40","detached","","own","","3","inc_100to150","moderate","","no","This was very educational."
"5ntW0GchDPSrHpCI_IDCaWP6bfqPwZDPYsFfVlQRSiUo5sR3HaOKTrjWzMKOWImg","2021-09-01 19:56:47","2021-09-01 19:57:44","2021-09-01 19:57:44","","61","phev","phev","not_sure","6","","","prefer_not_say","","3","maybe","maybe","1972","prefer_not_say","","prefer_not_say","","prefer_not_say","prefer_not_say","prefer_not_say","","prefer_not_say","","prefer_not_say","prefer_not_say","prefer_not_say","","prefer_not_say",""
"G68Dpbyp4uo-hcGxLARrWfAfqpWy-9VgQ89kDojPGrTsKVCz5MTayV9eyfscd1bQ","2021-09-01 19:59:48","2021-09-01 20:01:24","2021-09-01 20:01:24","","9167","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","1","definitelyYes","definitelyYes","1986","male","","black","","degree_bs","employed_over40","detached","","own","","1","inc_50to75","moderate","","no",""
"QgkM6CySU60Gqv7P2P0XjUUSvidrvsnRhR6IaSrJ5mIi6DBicV3_cPv0ro98aEN6","2021-09-01 20:01:43","2021-09-01 20:03:17","2021-09-01 20:03:17","","4275","hev","phev","10000","2","Hybrid","","shared_garage","","1","definitelyYes","probablyYes","1986","male","","white","","degree_bs","employed_over40","mobile","","own","","4","inc_100to150","moderate","","no","NONE"
"0sHQQg_phnZ70V-aIuPe1ScUw4DkqPgf3yc5sfs641wLc1ouDnrrMCSqrKBb0Q5r","2021-09-01 20:04:11","2021-09-01 20:05:31","2021-09-01 20:05:31","","9370","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","1","maybe","probablyNot","1955","female","","white","","degree_ms","retired","detached","","own","","2","inc_150to200","moderate","","no",""
"4SUsTXh_MMmqROpnhugU3gWapKVoo5FcSv-GHLTd9MlvHvZthf7lD-r2sShvlnp3","2021-09-01 20:05:19","2021-09-01 20:06:35","2021-09-01 20:06:35","","8288","phev","phev","5000","1","Gasoline","","shared_lot","","2","probablyNot","probablyNot","1983","female","","black","","degree_associate","employed_over40","detached","","own","","3","inc_50to75","liberal","","no",""
"2ZwpCL1YCF8ZShhgrynqqLSry2TtxSKbZmNgAhvIyIoH2UFOKODClzxp0HaTx_6f","2021-09-01 20:06:01","2021-09-01 20:08:24","2021-09-01 20:08:24","","7341","hev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","probablyNot","1953","female","","white","","degree_bs","retired","detached","","own","","2","inc_150to200","very_conservative","","yes","good survey"
"Xbhu4CBkzi5gY9G2IeVZgOrg5y3dNQ7LwBZlQoyS-FGP0o9A9PlZHjszhhIgsJGX","2021-09-01 20:08:49","2021-09-01 20:11:55","2021-09-01 20:11:55","","5023","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway, SFH, shared_lot","","3","maybe","probablyNot","1949","male","","white","","degree_bs","retired","townhome","","own","","2","inc_200to250","moderate","","no",""
"lN85VdOm02Az-k2L0as2gRWRV_GsGOfd5T6lej_3QGr8owp6mERwV-Jj06UnacVp","2021-09-01 20:09:19","2021-09-01 20:11:13","2021-09-01 20:11:13","","883","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","1","probablyYes","probablyYes","1960","male","","white","","degree_bs","employed_under40","condo","","own","","2","inc_100to150","conservative","","no",""
"_T9h4gMTXZn3hKPkfJvaj8YeN75U_ZL_Xz4ptQyTJHqv27z1OHjoLrRxLvrZ7_ZU","2021-09-01 20:09:24","2021-09-01 20:12:29","2021-09-01 20:12:29","","741","hev","phev, bev","not_sure","2","Gasoline","","driveway","","2","maybe","maybe","1973","male","","asian","","degree_ms","employed_over40","detached","","own","","4","inc_100to150","conservative","","no",""
"zP-UCaJsvXLh6TwYDqefInGt9zOBQGOIZcsaNpFINFl5Gk3uwfa_u6oNc4Ig4U2D","2021-09-01 20:27:07","2021-09-01 20:28:54","2021-09-01 20:28:54","","8794","hev","phev","not_sure","2","Gasoline, Hybrid","","SFH","","2","probablyYes","definitelyYes","1957","female","","white","","degree_bs","retired","detached","","own","","2","inc_100to150","conservative","","no",""
"sOTsRW0wKYy7Hh3w2hdHAonvfISsImzlu3XUl0-fBS-QTMAVNBOREMHN5Zw-sdj5","2021-09-01 20:27:23","2021-09-01 20:29:28","2021-09-01 20:29:28","","5146","hev, phev","phev, bev","7500","2","Gasoline, Hybrid","","SFH","","1","probablyNot","definitelyNot","1940","male","","asian","","degree_bs","employed_under40","detached","","own","","2","inc_150to200","conservative","","yes",""
"KTt2JS6KvRJnA0MpbCDudXP_UC_QiW0-3FGfPO0NiXHl2RE_7gPjw0aL505cfkCd","2021-09-01 20:53:37","2021-09-01 20:55:48","2021-09-01 20:55:48","","4433","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1945","female","","white","","degree_ms","retired","townhome","","own","","1","inc_75to100","liberal","","no",""
"KfDhU6ioDAXyEYkPhDUxynfTJGAtSjtV5ZyBuNn_NWdvyQatYFLFlRYHqZ6maoYM","2021-09-01 20:55:19","2021-09-01 20:56:29","2021-09-01 20:56:29","","9126","hev","phev, bev","not_sure","2","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1953","male","","white","","degree_bs","retired","detached","","own","","2","inc_100to150","very_conservative","","no",""
"Bp9d5sWK1uUMil17ckuEv419Ud4qdvqffOk7KzTTsNAV2Tuw7vRnjCNaIZo7hTH9","2021-09-01 21:00:55","2021-09-01 21:04:00","2021-09-01 21:04:00","","4670","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1958","male","","white","","degree_bs","retired","detached","","rent","","3","inc_35to50","conservative","","no","nothing comes to mind"
"kv1ll8DeAGinVzq44LdINd2jujEWeHt89aGG3kQpM_c6o2mxA8p61IN4eR70TABm","2021-09-01 21:01:33","2021-09-01 21:06:56","2021-09-01 21:06:56","","3022","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","1","maybe","probablyNot","1947","male","","white","","degree_bs","retired","detached","","own","","2","inc_35to50","conservative","","no","NONE"
"Pj0H133ojp9fr3f_6psZJipG1N5w3HKs10bMZMen4WmddbljPzE2RE6y-BKHb_6l","2021-09-01 21:10:27","2021-09-01 21:12:17","2021-09-01 21:12:17","","5667","hev, phev","phev, bev","not_sure","2","Gasoline, Hybrid","","driveway, SFH","","2","definitelyYes","definitelyYes","1943","male","","white","","degree_phd","retired","detached","","own","","2","inc_200to250","very_conservative","","no",""
"mP7-VZ--funTg-v92dBg22lklDI32OXFs-jCZuGgm2LezB9gzbMcw7nEhzCQ6KWS","2021-09-01 21:14:47","2021-09-01 21:19:00","2021-09-01 21:19:00","","6238","hev","hev, phev, bev","5000","2","Gasoline","","SFH","","2","definitelyYes","definitelyNot","1957","female","","white","","hs","employed_over40","detached","","own","","3","inc_50to75","very_conservative","","no","This was interesting and informative."
"ikFN8YW9dYBZ4u0xJRvf0EvOkd5xYhkxAgbVg5r8-t1eDACbymNgKKN1OCJnihQ_","2021-09-01 21:16:07","2021-09-01 21:18:52","2021-09-01 21:18:52","","7314","hev","hev, phev","10000","1","Gasoline","","SFH","","1","probablyYes","definitelyYes","1986","female","","asian","","degree_bs","not_employed_yes_looking","townhome","","own","","3","inc_75to100","very_conservative","","no",""
"zZyZuL-onga76QUExbKkDKqlw_WUtmyPKerSghEK1l8_E9OFM0p5iPJc4QASlqRr","2021-09-01 21:17:58","2021-09-01 21:21:26","2021-09-01 21:21:26","","9961","hev, phev","phev, bev","7500","2","Gasoline","","shared_garage","","1","probablyYes","maybe","1968","male","","white","","college_some","not_employed_yes_looking","detached","","own","","2","inc_75to100","prefer_not_say","","no","Thanks. Enjoyed taking."
"AW-Pg8fyqY32Bweh7UBWImSh0hiJ-Z8XB-QrpDgRZ5QPqVoq5Rwsnk4mslr1zH8_","2021-09-01 21:21:10","2021-09-01 21:23:18","2021-09-01 21:23:18","","9632","hev, phev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","1","definitelyYes","probablyYes","1948","male","","white","","degree_ms","retired","detached","","own","","2","inc_250to300","moderate","","no",""
"Bb2-Dho5qCZt-aWV-DvZq3Rp3muuNenmIEsYVuHwKKzyyMqy8ct-wi5ioLXmv15C","2021-09-01 21:22:33","2021-09-01 21:24:38","2021-09-01 21:24:38","","7165","hev, phev","bev","not_sure","1","Gasoline","","shared_lot","","2","probablyYes","maybe","1974","male","","white","","degree_bs","employed_under40","apartment","","own","","1","inc_25to35","very_liberal","","no","Too many questions
Not enough compensation"
"_8BBbiAIgd0YTQjMvflinGWLPs61vp-iaAhWwrtxaZY-u5xePFVrXNlRZhHOzoMl","2021-09-01 21:35:24","2021-09-01 21:37:26","2021-09-01 21:37:26","","5362","hev","phev, bev","5000","3","Gasoline, Hybrid","","driveway, SFH","","1","maybe","maybe","1957","female","","white","","degree_bs","retired","detached","","own","","2","inc_150to200","moderate","","no",""
"bpdckw7f9cLcDJ1gRlFwuuYXELrEkPunt2UJd_qcDmWnFLa6F_h9c-BUhtyL11d2","2021-09-01 21:48:09","2021-09-01 21:50:46","2021-09-01 21:50:46","","5269","hev","bev","7500","2","Gasoline","","SFH","","3","probablyNot","definitelyNot","1945","male","","white","","degree_ms","retired","detached","","own","","2","inc_150to200","moderate","","no",""
"bMLrjL7i1EYrmQBNGLxh-9httYBO0sHN6hn3rvvUFBInpxgtonDWX08cnA8010ir","2021-09-01 21:58:46","2021-09-01 22:01:16","2021-09-01 22:01:16","","1918","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","1","maybe","definitelyNot","1942","male","","white","","vocational","retired","townhome","","own","","2","inc_50to75","moderate","","no",""
"eTkOAVTBcw5beV-_e8h7_limsNI7eP2rZ-GOncAIxmQESnoUAziwCNxmXkSUso-A","2021-09-01 22:04:45","2021-09-01 22:06:43","2021-09-01 22:06:43","","652","hev","hev","not_sure","1","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1950","male","","white","","degree_bs","retired","condo","","own","","2","inc_100to150","moderate","","no",""
"kubPJJ32B8cCIKPjjE9Q703VNifx8zKB023F0aJNUQbzpd4b1cxRFOmKvmzjMqbO","2021-09-01 22:15:22","2021-09-01 22:17:05","2021-09-01 22:17:05","","4085","hev","hev","7500","2","Hybrid, Electric","","driveway","","2","definitelyNot","probablyYes","1984","male","","white","","degree_bs","employed_under40","detached","","own","","3","inc_100to150","very_conservative","","yes","It's very good"
"QBk1AXqWYPv-FPYhNwlnWQTQLbqKf58Zk9IYH9e87FdP5jP-O8WITgSQl_61V5L9","2021-09-01 22:16:26","2021-09-01 22:18:21","2021-09-01 22:18:21","","8250","hev","hev, phev, bev","7500","2","Gasoline","","street, driveway","","1","maybe","probablyNot","1947","male","","white","","degree_bs","retired","detached","","own","","2","inc_150to200","liberal","","no",""
